fl_date,origin,precip,snow,windgust,cloudcover
2019-01-13,ATL,8.45,0.0,,92.8
2019-01-14,ATL,0.0,0.0,37.1,94.2
2019-01-15,ATL,0.0,0.0,37.1,73.3
2019-01-16,ATL,0.0,0.0,,40.6
2019-01-17,ATL,2.48,0.0,,72.2
2019-01-18,ATL,0.0,0.0,,80.4
2019-01-19,ATL,30.79,0.0,44.5,70.3
2019-01-20,ATL,0.0,0.0,68.2,59.6
2019-01-21,ATL,0.0,0.0,42.5,33.1
2019-01-22,ATL,0.0,0.0,35.3,68.3
2019-01-23,ATL,38.58,0.0,51.9,88.4
2019-01-24,ATL,7.54,0.0,64.7,58.5
2019-01-25,ATL,0.0,0.0,44.5,44.3
2019-01-26,ATL,0.0,0.0,31.7,20.9
2019-01-27,ATL,0.0,0.0,,71.6
2019-01-28,ATL,0.0,0.0,35.3,47.3
2019-01-29,ATL,3.63,0.0,44.6,64.7
2019-01-30,ATL,0.0,0.0,50.0,49.2
2019-01-31,ATL,0.0,0.0,,30.9
2019-02-01,ATL,0.0,0.0,,50.8
2019-02-02,ATL,0.0,0.0,,52.8
2019-02-03,ATL,1.0,0.0,25.9,64.6
2019-02-04,ATL,0.0,0.0,,50.6
2019-02-05,ATL,0.0,0.0,,71.3
2019-02-06,ATL,2.63,0.0,,67.9
2019-02-07,ATL,0.0,0.0,40.7,50.3
2019-02-08,ATL,0.3,0.0,51.8,66.2
2019-02-09,ATL,0.0,0.0,50.0,78.7
2019-02-10,ATL,1.91,0.0,31.7,83.6
2019-02-11,ATL,1.31,0.0,,92.7
2019-02-12,ATL,12.48,0.0,51.8,72.1
2019-02-13,ATL,0.0,0.0,51.8,44.3
2019-02-14,ATL,0.0,0.0,,66.6
2019-02-15,ATL,6.28,0.0,,81.0
2019-02-16,ATL,3.4,0.0,42.5,72.0
2019-02-17,ATL,2.11,0.0,27.7,80.5
2019-02-18,ATL,1.61,0.0,37.1,76.8
2019-02-19,ATL,16.73,0.0,53.6,91.3
2019-02-20,ATL,21.91,0.0,51.5,98.5
2019-02-21,ATL,17.75,0.0,,83.2
2019-02-22,ATL,0.02,0.0,38.9,87.8
2019-02-23,ATL,0.0,0.0,33.5,95.4
2019-02-24,ATL,4.95,0.0,58.8,45.1
2019-02-25,ATL,0.0,0.0,35.3,48.3
2019-02-26,ATL,0.0,0.0,,76.9
2019-02-27,ATL,0.3,0.0,,69.4
2019-02-28,ATL,7.78,0.0,,72.1
2019-03-01,ATL,0.0,0.0,35.8,76.4
2019-03-02,ATL,0.0,0.0,,75.1
2019-03-03,ATL,28.67,0.0,40.7,88.9
2019-03-04,ATL,0.0,0.0,55.3,83.8
2019-03-05,ATL,0.0,0.0,52.0,22.4
2019-03-06,ATL,0.0,0.0,42.5,11.9
2019-03-07,ATL,0.0,0.0,,55.3
2019-03-08,ATL,0.3,0.0,27.7,85.8
2019-03-09,ATL,0.0,0.0,40.7,81.8
2019-03-10,ATL,0.31,0.0,,77.1
2019-03-11,ATL,1.55,0.0,,73.3
2019-03-12,ATL,0.0,0.0,,60.5
2019-03-13,ATL,0.0,0.0,37.0,70.5
2019-03-14,ATL,0.01,0.0,45.9,73.6
2019-03-15,ATL,12.19,0.0,42.5,68.3
2019-03-16,ATL,0.0,0.0,48.2,53.1
2019-03-17,ATL,0.0,0.0,33.5,73.1
2019-03-18,ATL,0.0,0.0,46.4,44.9
2019-03-19,ATL,0.0,0.0,49.9,66.8
2019-03-20,ATL,0.0,0.0,,6.9
2019-03-21,ATL,0.0,0.0,47.9,54.9
2019-03-22,ATL,0.0,0.0,47.9,5.7
2019-03-23,ATL,0.0,0.0,,39.7
2019-03-24,ATL,0.0,0.0,40.7,56.6
2019-03-25,ATL,8.74,0.0,47.9,63.8
2019-03-26,ATL,1.22,0.0,33.5,65.3
2019-03-27,ATL,0.02,0.0,37.1,28.3
2019-03-28,ATL,0.0,0.0,,40.2
2019-03-29,ATL,0.0,0.0,,64.9
2019-03-30,ATL,0.0,0.0,42.4,62.8
2019-03-31,ATL,2.6,0.0,55.4,81.4
2019-04-01,ATL,0.0,0.0,35.3,48.8
2019-04-02,ATL,0.0,0.0,35.3,57.0
2019-04-03,ATL,0.0,0.0,,56.0
2019-04-04,ATL,0.81,0.0,37.2,64.4
2019-04-05,ATL,3.87,0.0,,76.9
2019-04-06,ATL,0.0,0.0,,81.8
2019-04-07,ATL,32.75,0.0,37.1,66.7
2019-04-08,ATL,0.02,0.0,46.3,63.1
2019-04-09,ATL,2.25,0.0,51.8,67.6
2019-04-10,ATL,0.0,0.0,,28.1
2019-04-11,ATL,0.31,0.0,44.6,55.1
2019-04-12,ATL,0.88,0.0,40.6,75.7
2019-04-13,ATL,0.0,0.0,37.0,65.1
2019-04-14,ATL,30.79,0.0,59.7,74.5
2019-04-15,ATL,0.0,0.0,57.1,28.9
2019-04-16,ATL,0.0,0.0,,25.2
2019-04-17,ATL,0.0,0.0,,66.8
2019-04-18,ATL,0.0,0.0,40.7,73.7
2019-04-19,ATL,84.92,0.0,64.7,69.8
2019-04-20,ATL,2.27,0.0,44.5,73.4
2019-04-21,ATL,0.0,0.0,44.5,10.9
2019-04-22,ATL,0.0,0.0,,14.9
2019-04-23,ATL,0.0,0.0,29.5,56.7
2019-04-24,ATL,0.0,0.0,35.3,58.2
2019-04-25,ATL,2.29,0.0,37.1,61.9
2019-04-26,ATL,0.68,0.0,60.2,49.2
2019-04-27,ATL,0.0,0.0,31.7,21.4
2019-04-28,ATL,0.0,0.0,37.1,58.5
2019-04-29,ATL,0.0,0.0,33.5,58.8
2019-04-30,ATL,0.0,0.0,29.5,58.2
2019-05-01,ATL,0.0,0.0,27.7,70.2
2019-05-02,ATL,0.0,0.0,,54.6
2019-05-03,ATL,0.0,0.0,,49.7
2019-05-04,ATL,3.83,0.0,46.3,61.8
2019-05-05,ATL,1.39,0.0,38.8,66.6
2019-05-06,ATL,0.0,0.0,,51.7
2019-05-07,ATL,0.0,0.0,,49.5
2019-05-08,ATL,0.8,0.0,31.7,56.6
2019-05-09,ATL,14.66,0.0,51.8,61.0
2019-05-10,ATL,0.0,0.0,,69.1
2019-05-11,ATL,22.19,0.0,,67.1
2019-05-12,ATL,13.9,0.0,33.5,70.1
2019-05-13,ATL,0.0,0.0,40.7,41.1
2019-05-14,ATL,0.0,0.0,31.7,10.3
2019-05-15,ATL,0.0,0.0,,37.2
2019-05-16,ATL,0.0,0.0,31.7,55.8
2019-05-17,ATL,0.0,0.0,29.5,57.4
2019-05-18,ATL,0.0,0.0,27.7,31.1
2019-05-19,ATL,0.0,0.0,35.3,39.2
2019-05-20,ATL,0.0,0.0,,49.8
2019-05-21,ATL,0.0,0.0,25.9,33.8
2019-05-22,ATL,0.0,0.0,27.7,36.2
2019-05-23,ATL,0.0,0.0,,41.8
2019-05-24,ATL,0.0,0.0,,28.5
2019-05-25,ATL,0.0,0.0,,18.9
2019-05-26,ATL,0.0,0.0,33.5,19.3
2019-05-27,ATL,0.0,0.0,31.7,50.5
2019-05-28,ATL,0.0,0.0,35.3,32.9
2019-05-29,ATL,0.0,0.0,33.5,26.6
2019-05-30,ATL,0.0,0.0,42.4,44.6
2019-05-31,ATL,0.0,0.0,40.7,61.9
2019-06-01,ATL,0.0,0.0,38.9,41.9
2019-06-02,ATL,0.81,0.0,57.6,62.9
2019-06-03,ATL,0.02,0.0,33.5,41.6
2019-06-04,ATL,0.0,0.0,33.5,68.1
2019-06-05,ATL,0.0,0.0,,71.4
2019-06-06,ATL,0.84,0.0,,73.6
2019-06-07,ATL,15.85,0.0,72.0,73.5
2019-06-08,ATL,87.69,0.0,47.9,82.4
2019-06-09,ATL,1.27,0.0,,81.1
2019-06-10,ATL,0.62,0.0,37.1,66.7
2019-06-11,ATL,5.65,0.0,,50.4
2019-06-12,ATL,0.45,0.0,31.7,86.2
2019-06-13,ATL,0.0,0.0,38.8,51.8
2019-06-14,ATL,0.0,0.0,,41.5
2019-06-15,ATL,0.0,0.0,25.9,53.2
2019-06-16,ATL,0.0,0.0,27.7,46.1
2019-06-17,ATL,0.01,0.0,27.7,50.7
2019-06-18,ATL,3.26,0.0,,63.1
2019-06-19,ATL,4.28,0.0,55.4,66.6
2019-06-20,ATL,0.03,0.0,46.3,52.8
2019-06-21,ATL,0.0,0.0,38.9,41.9
2019-06-22,ATL,0.44,0.0,63.0,56.8
2019-06-23,ATL,24.44,0.0,92.2,51.8
2019-06-24,ATL,7.18,0.0,83.1,52.5
2019-06-25,ATL,0.0,0.0,,51.9
2019-06-26,ATL,0.0,0.0,,64.4
2019-06-27,ATL,0.0,0.0,,69.5
2019-06-28,ATL,0.0,0.0,35.2,46.5
2019-06-29,ATL,0.8,0.0,,63.0
2019-06-30,ATL,0.0,0.0,,54.7
2019-07-01,ATL,0.0,0.0,33.5,32.7
2019-07-02,ATL,0.0,0.0,29.5,25.8
2019-07-03,ATL,0.0,0.0,,67.7
2019-07-04,ATL,0.0,0.0,33.5,63.3
2019-07-05,ATL,10.42,0.0,37.1,60.5
2019-07-06,ATL,0.0,0.0,,49.9
2019-07-07,ATL,0.05,0.0,,54.8
2019-07-08,ATL,2.29,0.0,53.6,50.4
2019-07-09,ATL,0.0,0.0,37.1,49.2
2019-07-10,ATL,0.0,0.0,,56.3
2019-07-11,ATL,0.02,0.0,,55.1
2019-07-12,ATL,0.07,0.0,51.8,56.9
2019-07-13,ATL,0.01,0.0,55.3,53.3
2019-07-14,ATL,0.0,0.0,48.0,67.9
2019-07-15,ATL,0.0,0.0,31.7,59.5
2019-07-16,ATL,0.0,0.0,38.9,44.7
2019-07-17,ATL,3.4,0.0,75.5,46.4
2019-07-18,ATL,1.79,0.0,51.6,55.4
2019-07-19,ATL,17.31,0.0,50.0,69.4
2019-07-20,ATL,0.06,0.0,38.9,57.6
2019-07-21,ATL,0.0,0.0,,53.6
2019-07-22,ATL,0.0,0.0,30.6,49.9
2019-07-23,ATL,4.02,0.0,44.7,64.4
2019-07-24,ATL,0.0,0.0,27.7,46.2
2019-07-25,ATL,0.0,0.0,27.7,28.2
2019-07-26,ATL,0.0,0.0,27.7,35.4
2019-07-27,ATL,0.0,0.0,,42.4
2019-07-28,ATL,0.0,0.0,,59.7
2019-07-29,ATL,0.13,0.0,,51.6
2019-07-30,ATL,3.18,0.0,50.0,53.0
2019-07-31,ATL,0.0,0.0,25.9,56.7
2019-08-01,ATL,4.91,0.0,,51.5
2019-08-02,ATL,2.59,0.0,,71.0
2019-08-03,ATL,1.49,0.0,,60.6
2019-08-04,ATL,2.31,0.0,,55.5
2019-08-05,ATL,0.3,0.0,38.9,62.9
2019-08-06,ATL,0.0,0.0,25.9,45.1
2019-08-07,ATL,0.0,0.0,29.5,51.7
2019-08-08,ATL,0.0,0.0,35.3,60.6
2019-08-09,ATL,0.0,0.0,31.7,51.1
2019-08-10,ATL,0.01,0.0,40.7,51.8
2019-08-11,ATL,0.0,0.0,29.5,48.0
2019-08-12,ATL,0.0,0.0,,48.2
2019-08-13,ATL,0.0,0.0,,47.4
2019-08-14,ATL,3.38,0.0,57.5,59.4
2019-08-15,ATL,0.0,0.0,35.3,45.1
2019-08-16,ATL,0.0,0.0,,17.2
2019-08-17,ATL,0.0,0.0,,17.2
2019-08-18,ATL,4.08,0.0,86.8,32.9
2019-08-19,ATL,1.99,0.0,55.4,53.7
2019-08-20,ATL,0.0,0.0,29.5,55.1
2019-08-21,ATL,0.0,0.0,27.7,46.9
2019-08-22,ATL,0.0,0.0,27.7,36.4
2019-08-23,ATL,0.01,0.0,32.4,59.7
2019-08-24,ATL,3.29,0.0,44.6,56.0
2019-08-25,ATL,0.01,0.0,37.1,95.7
2019-08-26,ATL,5.29,0.0,35.3,82.8
2019-08-27,ATL,21.31,0.0,,76.6
2019-08-28,ATL,0.0,0.0,33.5,51.1
2019-08-29,ATL,0.0,0.0,,5.7
2019-08-30,ATL,0.0,0.0,29.5,14.9
2019-08-31,ATL,0.0,0.0,38.9,39.8
2019-09-01,ATL,0.0,0.0,,62.6
2019-09-02,ATL,0.0,0.0,31.7,22.6
2019-09-03,ATL,0.0,0.0,,13.5
2019-09-04,ATL,0.0,0.0,47.9,25.0
2019-09-05,ATL,0.0,0.0,43.9,47.1
2019-09-06,ATL,0.0,0.0,40.6,0.0
2019-09-07,ATL,0.0,0.0,33.4,17.8
2019-09-08,ATL,0.0,0.0,,21.8
2019-09-09,ATL,0.0,0.0,,23.4
2019-09-10,ATL,0.16,0.0,73.8,42.9
2019-09-11,ATL,0.0,0.0,,35.4
2019-09-12,ATL,0.0,0.0,,14.8
2019-09-13,ATL,0.06,0.0,46.6,41.7
2019-09-14,ATL,0.16,0.0,47.8,69.5
2019-09-15,ATL,0.0,0.0,31.7,59.8
2019-09-16,ATL,0.0,0.0,31.7,20.7
2019-09-17,ATL,5.27,0.0,47.9,24.3
2019-09-18,ATL,0.0,0.0,44.6,30.0
2019-09-19,ATL,0.0,0.0,35.3,54.3
2019-09-20,ATL,0.0,0.0,27.7,18.4
2019-09-21,ATL,0.0,0.0,,18.2
2019-09-22,ATL,0.0,0.0,,11.0
2019-09-23,ATL,0.0,0.0,,13.8
2019-09-24,ATL,0.0,0.0,27.7,35.2
2019-09-25,ATL,0.0,0.0,29.5,27.8
2019-09-26,ATL,0.02,0.0,57.2,39.3
2019-09-27,ATL,0.0,0.0,,40.8
2019-09-28,ATL,12.85,0.0,56.9,42.5
2019-09-29,ATL,11.4,0.0,,31.1
2019-09-30,ATL,0.0,0.0,,17.0
2019-10-01,ATL,0.0,0.0,,20.6
2019-10-02,ATL,0.0,0.0,,19.8
2019-10-03,ATL,0.0,0.0,,27.4
2019-10-04,ATL,0.0,0.0,31.7,32.2
2019-10-05,ATL,0.0,0.0,51.7,68.2
2019-10-06,ATL,0.0,0.0,38.9,88.2
2019-10-07,ATL,0.0,0.0,,58.8
2019-10-08,ATL,0.02,0.0,,53.4
2019-10-09,ATL,0.0,0.0,27.7,65.4
2019-10-10,ATL,0.0,0.0,,41.0
2019-10-11,ATL,0.0,0.0,,40.2
2019-10-12,ATL,0.0,0.0,,66.4
2019-10-13,ATL,4.37,0.0,,75.6
2019-10-14,ATL,0.0,0.0,,66.1
2019-10-15,ATL,9.45,0.0,,84.0
2019-10-16,ATL,8.88,0.0,53.0,81.0
2019-10-17,ATL,0.0,0.0,40.7,48.4
2019-10-18,ATL,0.0,0.0,,78.4
2019-10-19,ATL,32.55,0.0,47.9,82.1
2019-10-20,ATL,0.01,0.0,35.2,72.5
2019-10-21,ATL,0.0,0.0,31.7,56.5
2019-10-22,ATL,2.13,0.0,55.4,59.2
2019-10-23,ATL,0.0,0.0,38.9,20.4
2019-10-24,ATL,0.0,0.0,,32.7
2019-10-25,ATL,1.97,0.0,29.5,81.8
2019-10-26,ATL,4.58,0.0,40.7,81.6
2019-10-27,ATL,2.73,0.0,40.7,34.7
2019-10-28,ATL,0.0,0.0,,31.4
2019-10-29,ATL,0.3,0.0,,68.6
2019-10-30,ATL,19.0,0.0,,87.9
2019-10-31,ATL,5.14,0.0,60.5,78.8
2019-11-01,ATL,0.0,0.0,53.4,11.5
2019-11-02,ATL,0.0,0.0,37.1,32.6
2019-11-03,ATL,0.0,0.0,,65.5
2019-11-04,ATL,0.0,0.0,,66.5
2019-11-05,ATL,0.0,0.0,,61.0
2019-11-06,ATL,0.0,0.0,,16.1
2019-11-07,ATL,11.21,0.0,50.3,78.3
2019-11-08,ATL,1.88,0.0,40.6,69.3
2019-11-09,ATL,0.0,0.0,29.5,15.8
2019-11-10,ATL,0.0,0.0,,20.2
2019-11-11,ATL,0.3,0.0,,68.0
2019-11-12,ATL,10.0,0.0,62.9,63.3
2019-11-13,ATL,0.0,0.0,33.5,25.7
2019-11-14,ATL,3.02,0.0,,84.6
2019-11-15,ATL,16.4,0.0,,87.1
2019-11-16,ATL,0.0,0.0,,70.8
2019-11-17,ATL,0.0,0.0,,83.7
2019-11-18,ATL,0.0,0.0,29.5,57.8
2019-11-19,ATL,0.0,0.0,27.7,46.5
2019-11-20,ATL,0.0,0.0,27.7,28.2
2019-11-21,ATL,0.0,0.0,,57.3
2019-11-22,ATL,0.3,0.0,,67.6
2019-11-23,ATL,14.19,0.0,48.7,75.2
2019-11-24,ATL,0.0,0.0,51.6,44.1
2019-11-25,ATL,0.0,0.0,,20.9
2019-11-26,ATL,0.0,0.0,,55.0
2019-11-27,ATL,6.16,0.0,55.4,63.7
2019-11-28,ATL,0.0,0.0,40.6,47.5
2019-11-29,ATL,0.0,0.0,,70.8
2019-11-30,ATL,0.0,0.0,29.5,76.0
2019-12-01,ATL,0.89,0.0,58.4,44.1
2019-12-02,ATL,0.0,0.0,50.0,78.8
2019-12-03,ATL,0.0,0.0,42.5,71.3
2019-12-04,ATL,0.0,0.0,42.4,23.8
2019-12-05,ATL,0.0,0.0,,49.6
2019-12-06,ATL,0.0,0.0,,74.3
2019-12-07,ATL,0.0,0.0,,80.4
2019-12-08,ATL,0.0,0.0,35.3,77.6
2019-12-09,ATL,0.0,0.0,,93.0
2019-12-10,ATL,4.88,0.0,51.8,88.0
2019-12-11,ATL,0.3,0.0,35.3,48.2
2019-12-12,ATL,3.72,0.0,42.4,45.2
2019-12-13,ATL,49.73,0.0,37.1,88.3
2019-12-14,ATL,10.38,0.0,40.5,63.2
2019-12-15,ATL,0.0,0.0,,75.3
2019-12-16,ATL,0.0,0.0,38.9,73.5
2019-12-17,ATL,8.65,0.0,57.3,87.1
2019-12-18,ATL,0.0,0.0,51.8,9.6
2019-12-19,ATL,0.0,0.0,,3.4
2019-12-20,ATL,0.0,0.0,,59.1
2019-12-21,ATL,0.03,0.0,,84.4
2019-12-22,ATL,37.74,0.0,58.0,93.5
2019-12-23,ATL,10.56,0.0,59.1,92.7
2019-12-24,ATL,0.0,0.0,,65.8
2019-12-25,ATL,0.0,0.0,,60.3
2019-12-26,ATL,0.0,0.0,,72.0
2019-12-27,ATL,0.0,0.0,,81.8
2019-12-28,ATL,1.09,0.0,,85.5
2019-12-29,ATL,3.98,0.0,37.0,84.9
2019-12-30,ATL,1.8,0.0,60.9,34.5
2019-12-31,ATL,0.0,0.0,50.0,2.3
2020-01-01,ATL,0.0,0.0,32.7,63.7
2020-01-02,ATL,20.37,0.0,,83.5
2020-01-03,ATL,16.77,0.0,44.6,69.8
2020-01-04,ATL,5.35,0.0,65.8,66.6
2020-01-05,ATL,0.0,0.0,47.9,1.1
2020-01-06,ATL,0.0,0.0,,20.4
2018-11-16,ATW,0.0,0.0,39.6,93.9
2019-06-20,ATW,0.0,0.0,40.7,18.6
2020-01-01,ATW,0.0,0.0,46.8,11.4
2020-01-02,ATW,0.0,0.0,38.9,67.8
2020-01-03,ATW,0.0,1.47,35.3,100.0
2020-01-04,ATW,0.0,1.43,38.9,79.2
2020-01-05,ATW,0.16,0.22,58.7,63.6
2020-01-06,ATW,0.23,0.61,46.5,3.0
2018-01-06,AUS,0.0,0.0,,73.6
2018-02-28,AUS,0.0,0.0,42.5,96.0
2018-03-10,AUS,0.0,0.0,38.9,73.5
2018-05-05,AUS,2.39,0.0,37.1,45.6
2018-08-19,AUS,0.0,0.0,42.5,60.7
2018-09-24,AUS,0.0,0.0,,80.4
2018-10-06,AUS,15.19,0.0,31.7,68.3
2018-11-01,AUS,0.0,0.0,37.1,42.2
2019-01-03,AUS,5.82,0.0,27.7,47.2
2019-05-09,AUS,14.27,0.0,48.7,63.6
2019-07-04,AUS,0.0,0.0,40.7,40.2
2019-08-10,AUS,0.0,0.0,33.5,40.6
2019-08-15,AUS,0.0,0.0,,39.3
2019-09-05,AUS,0.0,0.0,29.5,17.2
2019-09-22,AUS,0.0,0.0,35.3,51.7
2019-10-18,AUS,0.0,0.0,,0.0
2019-12-08,AUS,0.0,0.0,38.9,38.6
2019-12-11,AUS,0.0,0.0,,40.2
2020-01-01,AUS,0.0,0.0,25.9,96.3
2020-01-02,AUS,0.6,0.0,,68.6
2020-01-03,AUS,0.0,0.0,41.1,31.3
2020-01-04,AUS,0.0,0.0,29.5,0.0
2020-01-05,AUS,0.0,0.0,40.7,0.0
2020-01-06,AUS,0.0,0.0,41.9,18.0
2018-04-21,AVL,0.0,0.0,,0.0
2018-09-18,AVL,0.0,0.0,,66.1
2019-04-04,AVL,0.0,0.0,38.9,7.4
2019-06-22,AVL,15.1,0.0,55.4,19.2
2020-01-01,AVL,0.0,0.0,37.1,0.0
2020-01-02,AVL,13.84,0.0,,57.8
2020-01-03,AVL,7.44,0.0,,74.3
2020-01-04,AVL,1.91,0.0,55.1,74.9
2020-01-05,AVL,0.0,0.0,59.4,14.6
2020-01-06,AVL,0.0,0.0,31.7,5.1
2019-06-27,AVP,0.0,0.0,31.7,4.8
2020-01-01,AVP,0.0,0.0,47.1,77.3
2020-01-02,AVP,0.0,0.0,40.7,8.8
2020-01-03,AVP,2.95,0.0,,95.3
2020-01-04,AVP,6.35,0.0,50.8,93.8
2020-01-05,AVP,0.0,2.04,60.5,96.8
2020-01-06,AVP,2.1,1.14,51.8,57.0
2018-01-13,AZA,0.0,0.0,31.7,8.3
2018-11-24,AZA,0.0,0.0,,4.5
2019-02-27,AZA,0.0,0.0,,12.4
2019-04-22,AZA,0.0,0.0,27.7,5.4
2019-07-27,AZA,0.0,0.0,38.9,8.9
2019-10-13,AZA,0.0,0.0,,0.9
2019-12-06,AZA,0.0,0.0,,13.7
2019-12-31,AZA,0.0,0.0,40.7,20.0
2020-01-01,AZA,0.0,0.0,,8.1
2020-01-02,AZA,0.0,0.0,,8.3
2020-01-03,AZA,0.0,0.0,,7.6
2020-01-04,AZA,0.0,0.0,,5.5
2020-01-05,AZA,0.0,0.0,27.7,9.5
2020-01-06,AZA,0.0,0.0,,2.6
2019-01-17,AZO,0.0,1.89,,88.7
2019-07-27,AZO,0.0,0.0,47.9,33.3
2020-01-01,AZO,0.0,0.05,46.4,41.2
2020-01-02,AZO,0.0,2.98,47.7,17.1
2020-01-03,AZO,0.0,0.0,,79.1
2020-01-04,AZO,0.0,0.0,44.6,100.0
2020-01-05,AZO,0.3,0.0,60.8,92.1
2020-01-06,AZO,0.0,0.0,59.0,21.6
2018-05-15,BDL,33.68,0.0,85.4,88.8
2018-08-08,BDL,1.0,0.0,,59.9
2018-09-23,BDL,0.0,0.0,,87.0
2018-09-27,BDL,0.0,0.0,33.5,90.5
2018-11-01,BDL,0.0,0.0,,95.9
2018-11-30,BDL,0.0,0.0,,74.1
2018-12-31,BDL,14.48,0.0,31.7,95.3
2019-06-23,BDL,0.0,0.0,38.9,32.5
2019-06-24,BDL,0.0,0.0,37.1,75.0
2019-07-08,BDL,0.0,0.0,,55.6
2019-08-14,BDL,0.0,0.0,,76.1
2019-10-25,BDL,0.0,0.0,,78.4
2020-01-01,BDL,0.0,0.0,40.7,85.4
2020-01-02,BDL,0.0,0.0,29.5,85.2
2020-01-03,BDL,0.0,0.0,,96.9
2020-01-04,BDL,5.5,0.0,,98.2
2020-01-05,BDL,0.3,0.0,64.7,76.5
2020-01-06,BDL,0.3,0.0,27.7,76.0
2020-01-01,BET,0.3,0.0,47.5,70.3
2020-01-02,BET,0.0,0.0,,10.4
2020-01-03,BET,0.0,0.0,,12.5
2020-01-04,BET,0.0,0.0,,6.6
2020-01-05,BET,0.0,0.0,,1.2
2020-01-06,BET,0.0,0.0,,0.0
2019-08-03,BFL,0.0,0.0,33.5,0.0
2019-10-16,BFL,0.0,0.0,31.7,0.0
2020-01-01,BFL,0.0,0.0,55.4,0.0
2020-01-02,BFL,0.0,0.0,31.7,32.0
2020-01-03,BFL,0.0,0.0,29.5,0.0
2020-01-04,BFL,0.0,0.0,40.7,0.0
2020-01-05,BFL,0.0,0.0,42.5,55.8
2020-01-06,BFL,0.0,0.0,40.7,38.7
2020-01-01,BFM,0.0,0.0,,51.3
2020-01-02,BFM,0.3,0.0,55.4,91.5
2020-01-03,BFM,42.8,0.0,38.9,99.3
2020-01-04,BFM,0.3,0.0,60.7,35.0
2020-01-05,BFM,0.0,0.0,,0.0
2020-01-06,BFM,0.0,0.0,,1.2
2020-01-01,BGM,0.0,1.0,42.5,82.9
2020-01-02,BGM,0.0,0.0,33.5,0.0
2020-01-03,BGM,0.0,0.0,,76.7
2020-01-04,BGM,5.38,3.12,37.1,38.9
2020-01-05,BGM,2.69,1.74,56.8,95.3
2020-01-06,BGM,2.26,0.01,53.6,74.4
2018-06-18,BGR,20.91,0.0,42.5,95.9
2018-07-13,BGR,0.0,0.0,35.3,44.2
2019-01-08,BGR,4.87,0.01,31.7,92.0
2019-08-02,BGR,0.0,0.0,31.7,20.7
2020-01-01,BGR,0.0,1.74,29.5,81.3
2020-01-02,BGR,0.0,0.0,,73.2
2020-01-03,BGR,0.0,0.0,,88.2
2020-01-04,BGR,0.3,0.0,,82.6
2020-01-05,BGR,0.89,0.05,53.6,89.0
2020-01-06,BGR,1.07,1.25,,56.4
2018-05-25,BHM,21.14,0.0,46.4,72.5
2018-08-05,BHM,4.1,0.0,,54.6
2018-09-07,BHM,0.0,0.0,,49.9
2018-11-08,BHM,1.4,0.0,,99.0
2019-01-14,BHM,0.0,0.0,,98.4
2019-06-03,BHM,0.0,0.0,31.7,48.6
2019-11-22,BHM,6.65,0.0,,85.7
2020-01-01,BHM,0.0,0.0,,58.9
2020-01-02,BHM,53.07,0.0,40.7,86.0
2020-01-03,BHM,29.28,0.0,51.8,77.0
2020-01-04,BHM,0.8,0.0,52.8,41.7
2020-01-05,BHM,0.0,0.0,,0.0
2020-01-06,BHM,0.0,0.0,,21.8
2020-01-01,BIL,0.6,0.0,75.8,87.2
2020-01-02,BIL,0.0,0.0,75.9,71.1
2020-01-03,BIL,0.0,0.0,59.0,77.0
2020-01-04,BIL,0.0,0.0,83.0,61.8
2020-01-05,BIL,0.0,0.0,59.0,54.4
2020-01-06,BIL,0.0,0.0,62.9,75.7
2018-07-24,BIS,0.0,0.0,31.7,5.3
2018-09-18,BIS,0.0,0.0,,5.8
2018-10-10,BIS,0.0,0.0,46.4,100.0
2019-08-07,BIS,0.0,0.0,37.1,24.1
2019-11-27,BIS,0.0,0.0,20.6,78.7
2020-01-01,BIS,0.6,0.0,40.7,68.5
2020-01-02,BIS,0.0,0.0,37.1,95.3
2020-01-03,BIS,0.71,0.67,59.4,32.0
2020-01-04,BIS,0.0,0.37,59.3,36.2
2020-01-05,BIS,0.0,0.0,86.6,12.4
2020-01-06,BIS,0.0,0.0,74.1,5.4
2020-01-01,BJI,0.3,1.25,40.7,39.6
2020-01-02,BJI,0.9,0.7,31.7,94.8
2020-01-03,BJI,0.0,0.0,,99.8
2020-01-04,BJI,0.0,0.0,,74.6
2020-01-05,BJI,0.0,0.0,59.4,50.8
2020-01-06,BJI,0.0,0.0,31.7,7.6
2018-01-18,BLI,0.82,0.0,57.1,89.2
2020-01-01,BLI,9.8,0.0,44.6,53.3
2020-01-02,BLI,5.3,0.0,53.5,91.5
2020-01-03,BLI,2.7,0.0,86.4,75.7
2020-01-04,BLI,0.3,0.0,44.6,90.7
2020-01-05,BLI,3.4,0.0,78.8,90.8
2020-01-06,BLI,30.23,0.0,31.7,99.7
2020-01-01,BLV,0.0,0.0,42.5,0.0
2020-01-02,BLV,0.0,0.0,40.7,34.5
2020-01-03,BLV,0.0,0.0,,72.2
2020-01-04,BLV,0.0,0.0,37.1,51.2
2020-01-05,BLV,0.0,0.0,45.3,0.0
2020-01-06,BLV,0.0,0.0,,24.1
2018-10-02,BMI,0.3,0.0,35.3,63.6
2019-02-04,BMI,0.0,2.97,40.7,77.4
2019-02-19,BMI,0.6,0.31,35.3,40.9
2020-01-01,BMI,0.0,0.0,48.2,0.0
2020-01-02,BMI,0.0,0.0,46.4,11.5
2020-01-03,BMI,0.0,1.88,,91.2
